serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
-1,1,1,0,0,0,0,0,0,-0.198,0
-1,1,-1,0,0,0,0,-1,0,-0.0561,-1
-1,1,1,0,0,0,-1,0,0,-0.1393,0
-1,1,1,0,1,0,0,0,0,-0.7457,-1
-1,1,-1,0,-1,0,0,0,0,-0.0692,-1
1,0,-1,0,0,0,0,0,0,-0.0166,0
1,0,-1,0,-1,0,0,0,0,0.0848000000000001,1
1,0,1,0,0,0,0,0,0,-0.0963,0
1,0,1,0,0,0,0,1,0,-0.4316,0
1,0,1,0,0,0,0,0,0,-0.0441,1
1,0,-1,0,0,1,1,0,0,0.0281,0
-1,1,1,0,0,0,0,0,0,0.7836,1
-1,1,-1,0,-1,0,0,0,0,-0.2,0
-1,1,-1,0,0,0,0,0,0,-0.3109,0
-1,1,-1,0,0,0,0,0,0,-0.1998,-1
1,0,-1,-1,-1,0,0,0,0,-0.0034,-1
-1,0,-1,0,0,0,1,0,0,-0.3465,0
-1,0,-1,0,0,0,1,0,0,0.263800000000001,-1
1,0,-1,0,0,0,0,0,0,0.1007,-1
1,0,1,0,1,0,0,1,0,0.4178,0
-1,0,-1,0,0,0,1,0,0,0.731,1
-1,0,-1,0,0,0,1,0,0,0.0823,0
1,0,1,0,1,0,0,1,0,-0.9294,-1
1,0,1,1,1,0,0,0,0,0.0337,1
-1,0,-1,0,-1,0,0,0,0,-0.3209,0
-1,0,1,0,0,0,0,1,0,0.0372,0
-1,0,-1,0,0,0,0,0,0,-0.2554,-1
-1,0,-1,0,0,0,0,0,0,-0.1462,-1
-1,0,-1,0,0,0,0,0,0,-0.0754000000000001,0
-1,0,1,0,0,0,0,0,0,-0.117,-1
-1,0,1,0,0,-1,-1,0,0,-0.0186,0
-1,0,-1,0,-1,0,0,0,0,-0.0895,0
1,-1,-1,0,0,0,1,0,0,0.2939,-1
1,-1,-1,0,0,0,0,0,0,0.2007,0
1,-1,1,0,1,0,0,1,0,0.00389999999999997,1
1,-1,1,0,1,0,0,1,0,0.1197,1
1,-1,1,1,1,0,0,0,0,0.0228,1
-1,0,1,0,1,0,0,0,0,0.0443,0
-1,0,-1,0,-1,0,0,0,0,-0.396,0
-1,0,-1,0,-1,0,0,0,0,-0.7357,0
-1,0,-1,0,0,0,0,0,0,-0.1015,-1
1,-1,-1,0,0,0,1,0,0,-0.0004,0
1,-1,1,0,0,0,0,0,0,-0.0259,0
1,-1,1,0,0,0,-1,0,0,-0.3101,0
1,-1,1,1,1,0,0,0,0,0.0369,1
1,-1,-1,0,0,0,1,0,0,0.0561,0
-1,0,1,1,1,0,0,0,0,0.0995,1
-1,0,-1,0,0,0,0,0,0,-0.0383,-1
-1,0,-1,0,0,0,0,0,0,-0.0484,-1
-1,0,-1,0,0,0,0,0,0,-0.2657,-1
1,-1,-1,-1,-1,0,0,0,0,-0.00349999999999999,-1
1,-1,-1,0,0,0,0,0,0,0.0954,1
1,-1,1,0,1,0,0,0,0,0.2342,0
1,-1,-1,0,0,0,1,0,0,0.3754,0
1,-1,1,0,0,0,0,0,0,-0.0906,1
1,-1,-1,0,0,1,1,0,0,0.0184,0
-1,-2,-1,0,0,1,1,0,-1,0.0447,0
-1,-2,1,0,1,0,0,0,0,-0.5832,-1
-1,-2,-1,0,0,0,1,0,0,0.3909,0
-1,-2,-1,0,-1,0,0,-1,0,-0.1699,-1
-1,-2,-1,0,0,0,0,0,0,-0.0196000000000001,-1
-1,-2,1,0,0,0,0,0,0,-0.1394,0
1,-3,-1,-1,-1,0,0,0,0,-0.01,-1
1,-3,1,0,0,0,0,1,0,0.5794,1
1,-3,1,0,0,0,0,1,0,0.7085,1
1,-3,1,0,0,0,0,0,0,0.1129,1
-1,-2,1,1,1,0,0,0,0,-0.00159999999999999,0
-1,-2,-1,0,0,0,0,0,0,-0.1956,-1
-1,-2,1,0,1,0,0,0,0,0.0371,0
-1,-2,1,0,0,0,-1,1,0,1.7555,-1
-1,-2,-1,0,0,0,1,0,0,-0.2267,0
-1,-2,-1,0,0,0,1,0,0,-0.1536,0
-1,0,-1,0,0,0,1,0,0,0.2534,0
-1,0,-1,0,0,0,0,0,0,0.2558,-1
-1,0,1,0,0,0,-1,0,0,-0.3516,0
-1,0,-1,0,0,0,0,0,0,0.0675,0
-1,0,1,0,1,0,0,0,0,0.1202,-1
-1,0,1,0,0,-1,-1,0,0,-0.00770000000000001,0
-1,0,-1,0,-1,0,0,-1,0,0.5957,-1
-1,0,1,0,0,0,-1,0,0,0.0841999999999999,-1
1,1,1,0,0,0,-1,0,1,0.1094,-1
1,1,-1,0,0,0,1,0,0,1.0656,0
1,1,1,0,0,0,0,0,0,0.1633,0
1,1,-1,0,0,0,0,-1,0,0.0318999999999999,0
1,1,1,0,0,0,0,0,0,0.5312,1
1,1,1,0,0,0,-1,0,0,-0.0969999999999999,0
-1,2,1,0,0,0,-1,0,0,0.3019,1
-1,2,-1,0,0,0,0,0,0,0.1229,-1
-1,2,-1,0,-1,0,0,-1,0,-0.0684999999999999,-1
-1,2,-1,0,0,0,0,0,0,0.1225,-1
1,1,-1,0,0,0,0,0,0,-0.8331,-1
1,1,-1,0,0,1,1,0,0,0.0182,0
1,1,1,0,0,0,0,0,0,0.6276,1
1,1,-1,0,0,0,0,0,0,0.1985,0
1,1,1,0,0,0,0,0,0,0.0964,1
1,1,1,0,0,0,0,0,0,0.0188000000000001,1
-1,2,1,0,0,0,0,0,0,1.0248,1
-1,2,1,0,0,0,-1,0,0,-0.1352,0
-1,2,1,0,0,0,-1,0,0,-0.3376,0
-1,2,-1,0,-1,0,0,-1,0,0.867,-1
-1,2,1,0,0,0,-1,0,0,0.00280000000000058,0
-1,2,-1,0,0,0,0,0,0,0.1266,-1
-1,2,-1,0,-1,0,0,-1,0,0.0870000000000001,-1
-1,2,-1,0,0,0,1,0,0,-0.1473,0
-1,2,1,0,0,0,-1,0,0,-0.635,-1
-1,2,-1,-1,-1,0,0,0,0,0.0882,-1
-1,2,1,0,0,0,-1,0,0,-0.2621,-1
-1,2,-1,0,0,0,0,0,0,0.3128,-1
1,1,-1,0,-1,0,0,0,0,0.615300000000001,0
1,1,-1,0,0,1,1,0,0,0.00229999999999999,0
1,1,-1,0,-1,0,0,-1,0,-0.8929,0
1,1,1,1,1,0,0,0,0,-0.0142,1
1,1,1,1,1,0,0,0,0,0.0226,1
1,1,1,0,0,0,0,0,0,0.1937,1
-1,2,1,1,1,0,0,0,0,0.0271,1
-1,2,1,0,0,0,-1,0,0,-0.4878,0
-1,2,-1,0,0,0,0,0,0,-0.3888,-1
-1,2,-1,0,0,0,0,0,0,0.0771,-1
-1,2,-1,0,0,0,1,0,0,0.0704,0
1,1,-1,-1,-1,0,0,0,0,0.0157,-1
1,1,1,0,0,0,0,0,0,0.4447,1
1,1,1,0,0,0,0,0,0,0.5017,0
1,1,-1,0,-1,0,0,0,0,-0.1002,1
1,1,-1,0,0,0,1,0,0,0.2665,0
1,1,1,0,1,0,0,0,0,0.00659999999999999,1
-1,2,1,1,1,0,0,0,0,0.1421,1
-1,2,-1,0,-1,0,0,-1,0,-1.2875,-1
-1,2,-1,0,-1,0,0,-1,0,0.1658,-1
-1,2,1,0,0,0,-1,0,0,-0.1814,-1
-1,2,1,0,0,-1,-1,0,0,-0.2739,0
-1,2,1,0,0,0,0,0,0,-0.0888999999999999,-1
-1,2,-1,0,0,0,0,-1,0,0.0529,0
-1,2,-1,0,0,0,0,0,0,-0.2966,-1
1,1,-1,-1,-1,0,0,0,0,-0.0101,-1
1,1,1,0,1,0,0,1,0,0.1523,1
1,1,1,0,1,0,0,0,0,0.5169,1
1,1,1,0,1,0,0,0,0,0,0
-1,0,1,1,1,0,0,0,0,0,1
-1,0,1,0,0,0,-1,0,0,-0.6676,0
-1,0,-1,0,-1,0,0,0,0,-1.8835,-1
-1,0,-1,0,0,0,0,0,0,-0.4348,0
-1,0,1,0,0,0,-1,0,0,-0.2558,0
-1,0,-1,-1,-1,0,0,0,0,-0.028,-1
-1,0,1,0,0,0,0,0,0,-1.0342,0
-1,0,-1,0,0,0,0,-1,0,-0.2661,0
-1,0,1,0,0,0,-1,0,0,-0.1394,-1
-1,0,-1,0,0,0,1,0,0,-0.1534,-1
-1,0,1,0,0,0,-1,0,0,-1.2364,0
-1,0,-1,0,-1,0,0,0,0,-1.1028,-1
1,-1,-1,0,0,0,1,0,0,-0.099,0
1,-1,1,0,1,0,0,1,0,0.0407999999999999,1
1,-1,-1,0,0,0,0,0,0,-0.7711,0
1,-1,1,1,1,0,0,0,0,0.0095,1
1,-1,1,0,0,0,0,0,0,0.0649,1
-1,0,1,0,0,0,0,0,0,0.204,0
-1,0,1,0,0,0,-1,0,0,-0.333,0
-1,0,1,0,0,0,-1,0,0,-0.245,0
-1,0,1,0,0,0,-1,0,0,-0.2405,-1
1,1,1,0,0,0,-1,0,1,-0.3076,0
1,1,1,0,0,0,0,0,0,0.0246,0
1,1,1,1,1,0,0,0,0,0.0228,1
1,1,1,0,0,0,0,0,0,0.5048,1
-1,2,1,0,0,0,0,0,0,0.1107,1
-1,2,1,0,0,0,-1,0,0,-0.4638,-1
-1,2,1,0,0,0,-1,0,0,-0.6191,0
-1,2,-1,0,0,0,1,0,0,0.0281,0
-1,2,-1,0,-1,0,0,-1,0,0.2341,-1
-1,2,1,0,0,0,0,0,0,-0.168,0
-1,2,-1,0,0,0,0,0,0,-0.4052,-1
-1,2,1,0,0,0,0,0,0,-0.1674,-1
-1,2,-1,0,-1,0,0,0,0,-0.946,0
-1,2,1,0,0,0,-1,0,0,-0.7472,0
-1,2,-1,0,0,0,1,0,0,-2.7139,-1
-1,2,1,0,0,0,-1,0,0,0.0311,-1
-1,2,-1,0,0,0,0,-1,0,0.7966,-1
-1,2,-1,0,-1,0,0,-1,0,-0.4682,-1
1,1,-1,0,-1,0,0,-1,0,-1.4035,-1
1,1,1,0,0,0,0,0,0,0.1381,1
1,1,1,0,0,0,-1,0,0,0.0615,0
1,1,1,0,1,0,0,0,0,0.4638,1
-1,2,1,1,1,0,0,0,0,-0.0165,1
-1,2,1,0,0,0,-1,0,0,-0.6319,-1
-1,2,1,0,0,0,-1,0,0,0.5828,0
-1,2,1,0,0,0,-1,0,0,0.2796,-1
-1,2,-1,0,0,0,0,0,0,0.1571,-1
-1,2,-1,-1,-1,0,0,0,0,0.1088,-1
-1,2,-1,0,0,0,1,-1,0,0.4696,0
-1,2,1,0,0,0,-1,0,0,-0.2662,0
1,3,1,0,0,-1,-1,0,1,0.1246,0
1,3,1,0,1,0,0,0,0,-0.0764000000000003,1
1,3,1,0,0,0,0,0,0,0.208,0
1,3,1,1,1,0,0,0,0,0.0218,1
1,3,-1,0,-1,0,0,0,0,-0.2004,0
1,3,-1,0,0,0,1,0,0,0.1308,0
1,0,1,0,0,0,-1,0,0,-0.324,1
1,0,1,0,1,0,0,0,0,-0.0362,1
1,0,1,0,1,0,0,0,0,0.1279,0
1,0,1,0,1,0,0,0,0,0.1186,1
1,0,-1,0,0,1,1,0,0,-0.0521,0
-1,1,1,0,0,0,0,0,0,0.2797,1
-1,1,-1,-1,-1,0,0,0,0,0.0036,-1
-1,1,-1,0,0,0,1,0,0,0.1879,-1
-1,1,1,0,0,0,-1,0,0,-0.0635999999999999,0
-1,1,-1,0,0,0,1,0,0,-0.0810000000000002,-1
-1,1,1,0,0,0,0,0,0,-0.00350000000000001,-1
1,0,-1,0,0,0,1,0,0,-1.3084,0
1,0,-1,0,0,0,1,0,0,-0.1553,1
1,0,-1,0,0,0,1,0,0,0.3168,1
1,0,-1,0,0,0,1,0,0,0.4711,1
-1,-1,-1,0,0,0,1,0,-1,0.2097,0
-1,-1,-1,0,0,0,0,-1,0,0.1712,0
-1,-1,-1,0,-1,0,0,0,0,0.0981,-1
-1,-1,-1,0,0,0,0,0,0,-0.0628,-1
1,-2,-1,-1,-1,0,0,0,0,-0.0237,-1
1,-2,1,0,0,0,0,0,0,0.0750999999999999,1
1,-2,1,0,0,0,0,0,0,0.0809,1
1,-2,1,0,0,0,0,0,0,0.1232,1
1,-2,-1,0,-1,0,0,0,0,0.0468,1
-1,-1,1,0,1,0,0,1,0,-0.3406,0
-1,-1,-1,0,-1,0,0,-1,0,-0.6982,-1
-1,-1,-1,0,0,0,1,-1,0,0.2778,0
-1,-1,1,0,0,-1,-1,0,0,-0.0119,0
-1,-1,1,0,1,0,0,0,0,0.1241,-1
-1,-1,-1,0,0,0,0,0,0,-0.043,-1
1,-2,-1,0,0,0,1,0,0,-0.1805,-1
1,-2,1,0,1,0,0,1,0,0.1845,1
1,-2,1,0,1,0,0,1,0,-0.3199,1
1,-2,1,0,0,0,0,1,0,-0.0632,1
1,-2,-1,0,0,0,1,0,0,-0.2383,1
-1,-1,1,0,0,0,0,1,0,-0.1207,1
-1,-1,-1,0,0,0,0,0,0,-0.000799999999999912,-1
-1,-1,-1,0,0,0,0,0,0,-0.1033,0
-1,-1,-1,0,0,0,0,0,0,-0.1254,-1
-1,-1,1,0,0,0,0,0,0,-0.0112,0
1,-2,-1,0,0,0,0,0,0,-0.0567,-1
1,-2,-1,0,0,0,0,0,0,0.0093,1
1,-2,-1,0,0,0,1,0,0,0.1067,1
1,-2,-1,0,0,1,1,0,0,0.0181,0
1,-2,1,0,0,0,0,0,0,-0.1325,0
1,-2,1,1,1,0,0,0,0,0.00680000000000001,1
-1,0,-1,0,0,0,1,0,-1,-0.0132,0
-1,0,-1,0,0,0,1,0,0,0.2016,-1
-1,0,1,0,0,0,-1,0,0,-0.3533,0
-1,0,-1,-1,-1,0,0,0,0,-0.0507,-1
-1,0,-1,0,0,0,0,0,0,0.00390000000000001,-1
1,-1,-1,0,0,0,1,0,0,-0.2666,0
1,-1,-1,0,0,0,1,0,0,-0.000199999999999978,0
1,-1,1,0,0,0,0,0,0,0.2141,0
1,-1,1,0,0,0,0,0,0,0.0234000000000002,0
1,-1,1,0,1,0,0,1,0,-0.3711,0
-1,0,1,0,0,0,0,0,0,-0.0328000000000001,1
-1,0,-1,0,0,0,0,0,0,-0.2385,-1
-1,0,-1,0,0,0,1,0,0,-0.1828,0
-1,0,-1,0,0,0,0,0,0,0.3421,-1
1,-1,-1,-1,-1,0,0,0,0,0.0144,-1
1,-1,-1,0,-1,0,0,0,0,-0.3384,0
1,-1,1,0,1,0,0,0,0,-0.0077,1
1,-1,-1,0,0,1,1,0,0,-0.0192,0
1,-1,-1,0,0,0,1,0,0,0.1426,1
1,-1,1,0,1,0,0,1,0,0.105,1
1,-1,1,0,1,0,0,1,0,-0.1949,1
1,-1,1,0,0,0,0,0,0,0.0453,1
-1,0,1,0,0,0,0,0,0,0.1175,1
-1,0,-1,0,0,0,0,0,0,-0.00950000000000006,-1
-1,0,-1,0,-1,0,0,-1,0,-0.653,0
-1,0,1,0,0,0,0,0,0,-0.5254,-1
-1,0,-1,0,0,0,0,0,0,-0.2569,0
1,-1,-1,0,0,0,0,0,0,-0.3001,-1
1,-1,1,0,0,0,0,0,0,-0.00530000000000004,1
1,-1,1,0,1,0,0,0,0,0.0635000000000002,0
1,-1,1,0,0,0,0,1,0,-0.1697,0
1,-1,-1,0,0,0,0,0,0,-0.3601,0
-1,0,1,0,0,0,0,0,0,-0.0254,1
-1,0,-1,0,0,0,0,0,0,-0.0773,-1
-1,0,-1,0,0,0,0,0,0,-0.0608,-1
-1,0,-1,-1,-1,0,0,0,0,-0.0105,-1
1,-1,-1,0,0,0,0,0,0,0.0747,-1
1,-1,1,0,0,0,0,0,0,0.00560000000000001,1
1,-1,-1,0,0,1,1,0,0,-0.064,0
1,-1,1,0,0,0,0,1,0,0.3929,1
1,-1,-1,0,-1,0,0,0,0,-0.2302,1
1,-1,-1,0,-1,0,0,0,0,-0.1721,0
1,-1,1,0,0,0,0,0,0,0.0664000000000001,1
1,-1,1,0,0,0,-1,1,0,-0.2201,0
-1,0,1,0,1,0,0,1,0,0.2024,1
-1,0,-1,-1,-1,0,0,0,0,-0.0067,-1
-1,0,-1,0,-1,0,0,0,0,-0.3057,0
-1,0,1,0,0,-1,-1,0,0,0.00429999999999993,0
-1,0,-1,0,0,0,0,0,0,-0.5922,-1
1,-1,-1,0,0,0,0,0,0,0.0439,-1
1,-1,1,0,1,0,0,1,0,-0.2035,1
1,-1,1,0,0,0,0,0,0,0.2005,0
1,-1,-1,0,0,0,0,0,0,0.2479,1
1,-1,-1,0,0,0,1,0,0,0.3195,1
1,-1,1,0,0,0,0,1,0,0.6995,0
-1,0,1,0,1,0,0,1,0,-0.3634,1
-1,0,-1,0,0,0,0,0,0,-0.0593,-1
-1,0,-1,0,0,0,0,0,0,-0.2088,-1
-1,0,-1,0,0,0,0,0,0,0.0678,-1
1,-1,-1,0,0,0,0,0,0,-0.0236000000000001,0
1,-1,1,0,0,0,0,1,0,-0.4519,1
1,-1,-1,0,0,0,1,0,0,-0.3017,1
1,-1,-1,0,0,0,1,0,0,0.0597,0
1,-1,1,0,0,0,0,0,0,0.0239999999999999,1
1,-1,1,0,0,0,0,0,0,-0.275,0
-1,0,1,0,0,0,-1,0,0,0.0930999999999999,0
1,0,-1,0,0,0,1,-1,0,0.0776,-1
1,0,1,0,0,0,0,0,0,-0.00330000000000004,1
-1,0,1,0,0,0,0,0,0,0.1764,1
-1,0,-1,0,-1,0,0,-1,0,-0.1506,-1
1,0,-1,0,0,0,0,0,0,-0.0868,0
1,0,1,0,1,0,0,0,0,-0.1887,1
-1,0,1,0,1,0,0,1,0,-0.1566,1
-1,0,1,0,0,-1,-1,0,0,-0.0731999999999999,0
1,0,-1,0,-1,0,0,0,0,-0.0462000000000002,0
1,0,1,0,0,0,0,0,0,0.0772,1
1,0,1,0,0,0,0,0,0,0.0401999999999999,0
1,0,-1,0,0,0,1,0,0,0.3308,0
1,0,1,0,0,0,0,0,0,-0.0962,0
1,0,1,0,0,0,0,0,0,0.048,1
1,0,-1,0,-1,0,0,0,0,-0.2616,0
1,0,1,0,1,0,0,1,0,-0.2572,1
-1,1,1,1,1,0,0,0,0,-0.00249999999999999,1
-1,1,-1,0,0,0,0,0,0,-0.00570000000000004,-1
-1,1,-1,0,-1,0,0,0,0,0.1688,-1
-1,1,-1,0,0,0,0,0,0,0.0371,-1
1,0,-1,0,0,0,0,0,0,-0.0290999999999999,-1
1,0,1,0,1,0,0,0,0,-0.1105,1
1,0,1,0,0,0,0,0,0,0.3084,0
1,0,1,0,0,0,0,1,0,-0.1262,1
1,0,-1,0,0,0,1,0,0,-0.1919,1
-1,1,1,0,0,0,0,0,0,0.0132,0
-1,1,-1,0,0,0,0,-1,0,0.0452999999999999,-1
-1,1,-1,0,0,0,1,0,0,-0.0763,0
-1,1,-1,0,0,0,0,0,0,-0.1062,-1
1,0,-1,0,-1,0,0,-1,0,0.3225,-1
1,0,-1,0,-1,0,0,0,0,0.1184,0
1,0,1,0,1,0,0,1,0,-0.00219999999999985,1
1,0,1,0,0,0,0,1,0,0.1484,1
1,0,-1,0,0,0,1,0,0,0.3193,0
1,0,-1,0,0,0,1,0,0,0.3349,1
-1,-1,-1,0,0,1,1,0,-1,-0.0147,0
-1,-1,-1,0,0,0,1,-1,0,0.3164,-1
-1,-1,-1,0,-1,0,0,0,0,0.1219,-1
-1,-1,1,0,0,0,0,0,0,0.5277,-1
-1,-1,-1,0,0,0,0,0,0,-0.043,0
1,-2,-1,0,0,0,0,0,0,0.2042,0
1,-2,1,0,0,0,0,0,0,0.121,1
1,-2,1,0,0,0,0,0,0,0.2484,1
1,-2,1,1,1,0,0,0,0,0.0119,1
-1,-1,1,1,1,0,0,0,0,0.0171,1
-1,-1,-1,0,0,0,1,0,0,-0.0786,0
-1,-1,-1,0,0,0,0,0,0,-0.4313,-1
-1,-1,-1,0,0,0,1,0,0,-0.3979,0
1,-2,-1,0,0,0,0,0,0,-0.0297,-1
1,-2,-1,0,0,0,1,0,0,0.2683,1
1,-2,-1,0,0,0,0,0,0,0.2676,1
1,-2,-1,0,0,0,1,0,0,-0.1713,0
1,-2,1,1,1,0,0,0,0,0.0109,1
-1,0,-1,0,-1,0,0,0,-1,0.3728,1
-1,0,-1,0,0,0,0,0,0,-0.1017,-1
-1,0,-1,0,-1,0,0,0,0,-0.4117,0
-1,0,-1,0,0,0,1,-1,0,0.2238,-1
1,-1,-1,-1,-1,0,0,0,0,-0.00219999999999999,-1
1,-1,-1,0,-1,0,0,0,0,-0.2304,1
1,-1,1,0,0,0,0,0,0,-0.00750000000000002,0
1,-1,1,1,1,0,0,0,0,0.0214,1
1,-1,1,0,0,0,-1,1,0,-0.1477,1
-1,0,1,0,0,0,0,1,0,0.1215,1
-1,0,-1,0,0,0,1,0,0,-0.2559,-1
-1,0,1,0,1,0,0,0,0,0.2323,-1
-1,0,-1,0,0,0,1,0,0,-0.4148,0
-1,0,-1,0,0,0,0,0,0,0.0628,-1
1,-1,-1,0,0,0,0,0,0,-0.114,0
1,-1,-1,0,0,0,1,0,0,-0.2246,1
1,-1,-1,0,0,0,1,0,0,0.4895,0
1,-1,1,0,0,0,0,0,0,0.1895,1
1,-1,1,0,0,0,0,0,0,0.5244,0
1,-1,1,1,1,0,0,0,0,-0.0149,1
-1,0,1,1,1,0,0,0,0,0.0681,1
-1,0,-1,0,0,0,0,-1,0,0.4758,0
-1,0,-1,-1,-1,0,0,0,0,-0.0545,-1
-1,0,1,0,1,0,0,0,0,0.1425,0
-1,0,-1,0,0,0,0,0,0,-0.1055,-1
-1,0,1,0,1,0,0,0,0,-0.0140000000000001,-1
1,-1,-1,0,0,0,1,0,0,0.31,0
1,-1,1,0,0,0,0,0,0,0.1452,1
1,-1,1,0,0,0,0,0,0,0.0322000000000001,1
1,-1,-1,0,0,0,1,0,0,-0.3556,0
1,-1,1,0,0,0,0,1,0,-0.1386,1
-1,0,1,0,0,0,0,0,0,-0.0621,0
-1,0,1,0,0,0,0,0,0,-0.3199,0
-1,0,-1,0,0,0,1,0,0,-0.00759999999999996,0
-1,0,-1,0,-1,0,0,-1,0,-0.068,-1
-1,0,1,0,0,0,-1,0,0,-0.2227,-1
-1,0,1,0,1,0,0,0,0,0.1676,0
-1,0,-1,0,-1,0,0,0,0,-0.7303,-1
-1,0,-1,-1,-1,0,0,0,0,0.0013,-1
1,-1,-1,0,0,0,1,0,0,-0.2791,-1
1,-1,1,0,0,0,0,1,0,-0.2374,0
1,-1,1,1,1,0,0,0,0,0.0288,1
1,-1,1,0,0,0,0,1,0,-0.1553,1
-1,0,1,0,0,0,-1,1,0,-0.2999,1
-1,0,1,0,0,0,0,0,0,-0.4151,-1
-1,0,1,0,0,0,0,0,0,0.0148000000000001,0
-1,0,-1,0,-1,0,0,-1,0,0.2434,-1
-1,0,-1,0,-1,0,0,0,0,0.0363,-1
-1,0,1,0,1,0,0,1,0,-0.0568,0
1,1,1,0,0,-1,-1,0,1,-0.0264,0
1,1,1,0,1,0,0,1,0,-0.1954,1
1,1,1,0,1,0,0,0,0,-0.0317,1
1,1,1,0,0,0,0,1,0,-0.151,1
1,1,-1,0,0,0,1,0,0,0.1579,1
-1,0,1,0,1,0,0,0,0,0.0231,1
-1,0,1,0,0,0,0,1,0,-0.5455,-1
-1,0,-1,0,0,0,1,0,0,-0.0356,-1
-1,0,-1,0,0,0,0,0,0,-0.3003,0
-1,0,1,0,0,0,0,0,0,0.1562,-1
-1,0,-1,0,0,0,0,0,0,-0.7643,-1
-1,0,1,0,1,0,0,0,0,0.2447,-1
-1,0,-1,0,0,0,0,-1,0,0.0258000000000001,-1
-1,0,1,0,1,0,0,0,0,-0.2478,0
-1,0,1,0,1,0,0,0,0,-0.1587,-1
-1,0,-1,0,0,0,0,0,0,-0.0334,-1
-1,0,1,0,0,0,-1,0,0,0.000999999999999801,-1
1,1,1,0,1,0,0,0,1,0.2226,-1
1,1,1,0,0,0,-1,1,0,-0.3937,0
1,1,-1,0,0,0,1,0,0,0.2838,1
1,1,1,0,1,0,0,1,0,0.2612,1
1,1,-1,0,0,0,1,0,0,0.1226,1
1,1,1,0,0,0,0,1,0,-0.0399,1
-1,2,1,0,0,0,0,1,0,-0.3087,1
-1,2,1,0,0,0,-1,0,0,-0.0925999999999998,-1
-1,2,-1,0,-1,0,0,-1,0,0.0326999999999998,-1
-1,2,-1,0,0,0,0,-1,0,0.0428,0
-1,2,1,0,1,0,0,0,0,0.0718,0
-1,2,-1,0,0,0,0,-1,0,0.2155,-1
1,1,-1,0,-1,0,0,-1,0,0.1297,-1
1,1,1,0,0,0,-1,1,0,-0.0902999999999999,1
1,1,1,1,1,0,0,0,0,-0.0357,1
1,1,1,0,0,0,-1,1,0,-0.1249,1
-1,2,1,1,1,0,0,0,0,0.1071,0
-1,2,-1,0,0,0,0,0,0,-0.00669999999999993,-1
-1,2,-1,0,-1,0,0,0,0,-0.0212999999999999,-1
-1,2,1,0,0,0,0,0,0,-0.7262,0
-1,2,-1,0,0,0,0,0,0,-0.0213,-1
1,1,-1,-1,-1,0,0,0,0,-0.0159,-1
1,1,1,0,0,0,0,0,0,0.0929,1
1,1,1,0,0,0,0,0,0,0.121,1
1,1,-1,0,-1,0,0,0,0,-0.2731,1
1,1,-1,0,0,0,1,0,0,-0.0874000000000001,0
1,1,-1,0,0,0,1,0,0,0.5158,1
-1,0,-1,0,0,0,1,0,-1,0.1437,0
-1,0,1,0,0,0,0,1,0,-0.6372,0
-1,0,1,0,0,0,0,0,0,-1.1098,0
-1,0,1,0,1,0,0,1,0,-0.1388,-1
-1,0,-1,0,0,0,0,-1,0,0.1889,-1
-1,0,-1,0,0,0,0,0,0,0.0138,-1
1,1,1,0,1,0,0,0,1,0.2402,-1
1,1,-1,0,0,0,1,0,0,-0.1091,0
1,1,-1,0,0,0,1,0,0,0.0314,0
1,1,1,0,1,0,0,0,0,-0.2011,0
1,1,1,0,0,0,0,1,0,0.3336,1
1,1,1,0,0,0,0,0,0,-0.0306,1
-1,2,1,1,1,0,0,0,0,0.0083,1
-1,2,1,0,0,0,-1,0,0,0.3077,-1
-1,2,-1,0,0,0,0,0,0,-0.077,0
-1,2,1,0,1,0,0,1,0,-0.1536,0
-1,2,-1,0,0,0,0,0,0,-0.1338,-1
-1,2,-1,-1,-1,0,0,0,0,-0.0098,-1
1,1,-1,0,0,0,0,0,0,0.1583,-1
1,1,-1,0,0,0,0,0,0,0.1171,0
1,1,1,0,0,0,0,1,0,0.0222,0
1,1,1,0,1,0,0,1,0,-0.0949,1
1,1,-1,0,0,0,0,0,0,0.0319,1
1,1,-1,0,0,0,1,0,0,0.2817,1
1,1,1,0,0,0,0,0,0,0.1118,0
1,1,-1,0,0,0,1,0,0,0.0308999999999999,1
1,1,1,0,0,0,0,0,0,0.556,1
1,1,1,1,1,0,0,0,0,0.0081,1
-1,0,1,0,1,0,0,0,0,0.2042,1
-1,0,-1,0,-1,0,0,-1,0,0.0591999999999999,-1
-1,0,1,0,0,0,0,0,0,-0.0652000000000001,0
-1,0,1,0,0,0,-1,0,0,0.3083,0
-1,0,-1,-1,-1,0,0,0,0,0.016,-1
-1,0,-1,0,0,0,0,0,0,-0.00640000000000001,-1
1,-1,-1,0,0,0,0,0,0,-0.2109,0
1,-1,-1,0,0,0,0,0,0,0.7018,1
1,-1,1,0,0,0,-1,0,0,2.4233,0
1,-1,1,0,0,0,0,0,0,0.1731,0
1,-1,-1,0,0,0,0,0,0,-0.0878,0
1,-1,1,0,1,0,0,1,0,0.1965,1
-1,0,1,0,0,0,0,0,0,0.0856,1
-1,0,1,0,0,0,0,0,0,0.00629999999999988,0
-1,0,-1,0,-1,0,0,0,0,-0.8241,-1
